filepath,label
Real faces/real_9278.png,1
Real faces/real_9792.png,1
Real faces/real_2783.png,1
Fake faces/fake_3843.png,0
Real faces/real_916.png,1
Fake faces/fake_1542.png,0
Real faces/real_1145.png,1
Real faces/real_3145.png,1
Fake faces/fake_1947.png,0
Fake faces/fake_8149.png,0
Fake faces/fake_2491.png,0
Real faces/real_782.png,1
Fake faces/fake_4642.png,0
Fake faces/fake_5115.png,0
Fake faces/fake_2029.png,0
Fake faces/fake_9578.png,0
Fake faces/fake_9027.png,0
Real faces/real_2823.png,1
Real faces/real_9723.png,1
Real faces/real_3141.png,1
Real faces/real_1180.png,1
Fake faces/fake_3548.png,0
Real faces/real_1359.png,1
Real faces/real_9981.png,1
Fake faces/fake_9495.png,0
Real faces/real_6296.png,1
Real faces/real_3083.png,1
Real faces/real_2966.png,1
Real faces/real_4571.png,1
Fake faces/fake_4462.png,0
Fake faces/fake_6385.png,0
Fake faces/fake_5580.png,0
Real faces/real_3118.png,1
Real faces/real_9164.png,1
Real faces/real_7087.png,1
Real faces/real_3505.png,1
Real faces/real_7816.png,1
Real faces/real_5390.png,1
Real faces/real_7232.png,1
Fake faces/fake_687.png,0
Real faces/real_4889.png,1
Real faces/real_4912.png,1
Fake faces/fake_4.png,0
Fake faces/fake_4192.png,0
Real faces/real_9545.png,1
Fake faces/fake_4491.png,0
Fake faces/fake_6891.png,0
Real faces/real_7480.png,1
Fake faces/fake_3725.png,0
Fake faces/fake_65.png,0
Fake faces/fake_4294.png,0
Real faces/real_7706.png,1
Real faces/real_9623.png,1
Fake faces/fake_4989.png,0
Real faces/real_3135.png,1
Fake faces/fake_3688.png,0
Fake faces/fake_3190.png,0
Fake faces/fake_2093.png,0
Real faces/real_4070.png,1
Real faces/real_7094.png,1
Real faces/real_7285.png,1
Real faces/real_3038.png,1
Fake faces/fake_4987.png,0
Fake faces/fake_6128.png,0
Real faces/real_6719.png,1
Fake faces/fake_1431.png,0
Fake faces/fake_1681.png,0
Fake faces/fake_1633.png,0
Fake faces/fake_8080.png,0
Real faces/real_2413.png,1
Fake faces/fake_8532.png,0
Real faces/real_6418.png,1
Real faces/real_725.png,1
Real faces/real_5515.png,1
Fake faces/fake_1381.png,0
Fake faces/fake_8657.png,0
Fake faces/fake_2915.png,0
Real faces/real_1874.png,1
Real faces/real_1680.png,1
Fake faces/fake_6965.png,0
Fake faces/fake_7359.png,0
Real faces/real_1701.png,1
Fake faces/fake_5201.png,0
Fake faces/fake_3956.png,0
Real faces/real_3593.png,1
Real faces/real_4945.png,1
Fake faces/fake_3947.png,0
Fake faces/fake_5868.png,0
Real faces/real_1902.png,1
Fake faces/fake_706.png,0
Real faces/real_1330.png,1
Fake faces/fake_9470.png,0
Real faces/real_764.png,1
Real faces/real_3536.png,1
Fake faces/fake_5865.png,0
Fake faces/fake_9055.png,0
Fake faces/fake_3403.png,0
Real faces/real_8257.png,1
Real faces/real_2325.png,1
Real faces/real_1481.png,1
Real faces/real_7387.png,1
Fake faces/fake_8409.png,0
Real faces/real_2245.png,1
Real faces/real_7332.png,1
Real faces/real_4491.png,1
Fake faces/fake_2727.png,0
Real faces/real_8558.png,1
Real faces/real_6070.png,1
Fake faces/fake_4270.png,0
Real faces/real_3299.png,1
Real faces/real_4380.png,1
Fake faces/fake_3384.png,0
Real faces/real_6195.png,1
Fake faces/fake_5299.png,0
Fake faces/fake_7405.png,0
Fake faces/fake_926.png,0
Real faces/real_8656.png,1
Fake faces/fake_9936.png,0
Fake faces/fake_5136.png,0
Real faces/real_9478.png,1
Fake faces/fake_4599.png,0
Real faces/real_2527.png,1
Real faces/real_479.png,1
Real faces/real_1201.png,1
Real faces/real_4334.png,1
Fake faces/fake_1636.png,0
Real faces/real_8272.png,1
Real faces/real_1935.png,1
Fake faces/fake_1279.png,0
Real faces/real_3844.png,1
Real faces/real_2216.png,1
Real faces/real_8731.png,1
Real faces/real_3269.png,1
Real faces/real_2292.png,1
Real faces/real_9126.png,1
Fake faces/fake_1057.png,0
Fake faces/fake_7511.png,0
Real faces/real_9148.png,1
Fake faces/fake_6067.png,0
Real faces/real_1644.png,1
Fake faces/fake_6623.png,0
Real faces/real_8071.png,1
Real faces/real_3300.png,1
Real faces/real_4063.png,1
Fake faces/fake_9377.png,0
Fake faces/fake_677.png,0
Fake faces/fake_7428.png,0
Fake faces/fake_9072.png,0
Fake faces/fake_8523.png,0
Real faces/real_6118.png,1
Real faces/real_1948.png,1
Fake faces/fake_6368.png,0
Fake faces/fake_6028.png,0
Real faces/real_7504.png,1
Real faces/real_3796.png,1
Fake faces/fake_313.png,0
Real faces/real_5504.png,1
Real faces/real_1287.png,1
Real faces/real_4974.png,1
Real faces/real_4895.png,1
Real faces/real_6563.png,1
Real faces/real_6161.png,1
Fake faces/fake_4838.png,0
Real faces/real_6823.png,1
Fake faces/fake_4709.png,0
Real faces/real_9257.png,1
Real faces/real_5911.png,1
Fake faces/fake_4312.png,0
Fake faces/fake_6599.png,0
Fake faces/fake_3291.png,0
Fake faces/fake_6868.png,0
Fake faces/fake_8976.png,0
Fake faces/fake_7938.png,0
Fake faces/fake_9183.png,0
Real faces/real_3294.png,1
Real faces/real_1055.png,1
Fake faces/fake_1442.png,0
Fake faces/fake_4725.png,0
Fake faces/fake_7884.png,0
Fake faces/fake_6402.png,0
Real faces/real_3366.png,1
Fake faces/fake_6827.png,0
Real faces/real_9886.png,1
Fake faces/fake_3171.png,0
Fake faces/fake_4516.png,0
Real faces/real_517.png,1
Real faces/real_5276.png,1
Fake faces/fake_8226.png,0
Real faces/real_8551.png,1
Real faces/real_9481.png,1
Real faces/real_2939.png,1
Fake faces/fake_1987.png,0
Real faces/real_8921.png,1
Fake faces/fake_8052.png,0
Fake faces/fake_7823.png,0
Fake faces/fake_2800.png,0
Fake faces/fake_9318.png,0
Real faces/real_4402.png,1
Real faces/real_8559.png,1
Fake faces/fake_4859.png,0
Fake faces/fake_4765.png,0
Fake faces/fake_9992.png,0
Fake faces/fake_678.png,0
Real faces/real_3629.png,1
Fake faces/fake_3761.png,0
Real faces/real_6290.png,1
Fake faces/fake_4036.png,0
Real faces/real_4765.png,1
Fake faces/fake_4034.png,0
Real faces/real_4664.png,1
Real faces/real_3288.png,1
Real faces/real_7226.png,1
Fake faces/fake_1725.png,0
Fake faces/fake_7674.png,0
Real faces/real_3280.png,1
Real faces/real_2272.png,1
Real faces/real_630.png,1
Fake faces/fake_9739.png,0
Fake faces/fake_2960.png,0
Real faces/real_9620.png,1
Real faces/real_829.png,1
Fake faces/fake_254.png,0
Real faces/real_5496.png,1
Fake faces/fake_5288.png,0
Fake faces/fake_5908.png,0
Fake faces/fake_7102.png,0
Real faces/real_2127.png,1
Real faces/real_7600.png,1
Real faces/real_6382.png,1
Real faces/real_3813.png,1
Fake faces/fake_7575.png,0
Fake faces/fake_378.png,0
Fake faces/fake_3810.png,0
Fake faces/fake_9384.png,0
Fake faces/fake_8231.png,0
Real faces/real_571.png,1
Fake faces/fake_7216.png,0
Real faces/real_7745.png,1
Fake faces/fake_5831.png,0
Fake faces/fake_813.png,0
Fake faces/fake_3745.png,0
Fake faces/fake_3674.png,0
Fake faces/fake_5822.png,0
Fake faces/fake_9185.png,0
Real faces/real_7767.png,1
Fake faces/fake_7894.png,0
Fake faces/fake_2990.png,0
Fake faces/fake_4863.png,0
Fake faces/fake_3376.png,0
Fake faces/fake_9950.png,0
Real faces/real_6441.png,1
Real faces/real_9165.png,1
Real faces/real_810.png,1
Fake faces/fake_7432.png,0
Real faces/real_1711.png,1
Fake faces/fake_7686.png,0
Fake faces/fake_9978.png,0
Fake faces/fake_1019.png,0
Fake faces/fake_3748.png,0
Real faces/real_8142.png,1
Real faces/real_2497.png,1
Fake faces/fake_1571.png,0
Real faces/real_9179.png,1
Fake faces/fake_4360.png,0
Real faces/real_9259.png,1
Fake faces/fake_9039.png,0
Fake faces/fake_212.png,0
Real faces/real_1941.png,1
Real faces/real_6605.png,1
Fake faces/fake_2302.png,0
Fake faces/fake_1130.png,0
Real faces/real_8512.png,1
Fake faces/fake_2398.png,0
Real faces/real_5666.png,1
Real faces/real_4624.png,1
Real faces/real_6052.png,1
Real faces/real_4148.png,1
Real faces/real_4705.png,1
Fake faces/fake_7965.png,0
Real faces/real_7549.png,1
Real faces/real_6880.png,1
Fake faces/fake_4658.png,0
Fake faces/fake_344.png,0
Real faces/real_1763.png,1
Real faces/real_3007.png,1
Real faces/real_7739.png,1
Fake faces/fake_4731.png,0
Fake faces/fake_2998.png,0
Fake faces/fake_1914.png,0
Fake faces/fake_4758.png,0
Real faces/real_940.png,1
Fake faces/fake_9944.png,0
Fake faces/fake_9031.png,0
Real faces/real_1475.png,1
Fake faces/fake_2073.png,0
Real faces/real_7696.png,1
Real faces/real_8105.png,1
Fake faces/fake_8445.png,0
Real faces/real_9500.png,1
Real faces/real_6988.png,1
Real faces/real_3518.png,1
Real faces/real_4311.png,1
Fake faces/fake_8113.png,0
Fake faces/fake_4412.png,0
Real faces/real_3843.png,1
Real faces/real_374.png,1
Fake faces/fake_8420.png,0
Fake faces/fake_1122.png,0
Fake faces/fake_7615.png,0
Fake faces/fake_4730.png,0
Real faces/real_3620.png,1
Real faces/real_8947.png,1
Real faces/real_186.png,1
Fake faces/fake_4659.png,0
Real faces/real_6329.png,1
Real faces/real_3741.png,1
Fake faces/fake_1925.png,0
Fake faces/fake_3528.png,0
Fake faces/fake_8881.png,0
Real faces/real_3609.png,1
Fake faces/fake_2499.png,0
Real faces/real_1183.png,1
Real faces/real_5114.png,1
Fake faces/fake_8855.png,0
Fake faces/fake_8955.png,0
Fake faces/fake_4997.png,0
Fake faces/fake_9575.png,0
Real faces/real_8956.png,1
Fake faces/fake_9727.png,0
Real faces/real_8493.png,1
Fake faces/fake_8089.png,0
Real faces/real_4339.png,1
Real faces/real_483.png,1
Fake faces/fake_9728.png,0
Real faces/real_129.png,1
Fake faces/fake_1047.png,0
Real faces/real_4856.png,1
Fake faces/fake_8253.png,0
Real faces/real_1366.png,1
Fake faces/fake_4959.png,0
Fake faces/fake_7166.png,0
Real faces/real_721.png,1
Real faces/real_5979.png,1
Fake faces/fake_282.png,0
Real faces/real_2280.png,1
Fake faces/fake_1887.png,0
Real faces/real_3761.png,1
Real faces/real_8173.png,1
Real faces/real_2911.png,1
Fake faces/fake_4793.png,0
Fake faces/fake_7392.png,0
Real faces/real_9070.png,1
Fake faces/fake_6360.png,0
Fake faces/fake_1567.png,0
Real faces/real_1239.png,1
Real faces/real_3134.png,1
Real faces/real_9432.png,1
Fake faces/fake_621.png,0
Fake faces/fake_7835.png,0
Fake faces/fake_3366.png,0
Real faces/real_2880.png,1
Real faces/real_4411.png,1
Fake faces/fake_8867.png,0
Fake faces/fake_8705.png,0
Real faces/real_7736.png,1
Fake faces/fake_8883.png,0
Real faces/real_133.png,1
Fake faces/fake_1055.png,0
Fake faces/fake_7529.png,0
Fake faces/fake_5182.png,0
Real faces/real_6211.png,1
Fake faces/fake_7676.png,0
Fake faces/fake_6968.png,0
Fake faces/fake_6571.png,0
Real faces/real_2215.png,1
Real faces/real_4174.png,1
Fake faces/fake_1147.png,0
Fake faces/fake_4123.png,0
Real faces/real_4777.png,1
Real faces/real_2132.png,1
Real faces/real_5502.png,1
Real faces/real_3084.png,1
Real faces/real_193.png,1
Fake faces/fake_7116.png,0
Fake faces/fake_2265.png,0
Real faces/real_3771.png,1
Fake faces/fake_5508.png,0
Real faces/real_8029.png,1
Real faces/real_6736.png,1
Real faces/real_5224.png,1
Real faces/real_9902.png,1
Real faces/real_5974.png,1
Fake faces/fake_6323.png,0
Real faces/real_2410.png,1
Real faces/real_5628.png,1
Real faces/real_9304.png,1
Fake faces/fake_7537.png,0
Fake faces/fake_7930.png,0
Fake faces/fake_2241.png,0
Fake faces/fake_5974.png,0
Fake faces/fake_266.png,0
Fake faces/fake_1444.png,0
Fake faces/fake_6686.png,0
Fake faces/fake_4862.png,0
Real faces/real_1723.png,1
Real faces/real_9096.png,1
Real faces/real_5334.png,1
Real faces/real_3554.png,1
Real faces/real_7301.png,1
Real faces/real_3889.png,1
Real faces/real_179.png,1
Fake faces/fake_8164.png,0
Fake faces/fake_3546.png,0
Fake faces/fake_8168.png,0
Real faces/real_119.png,1
Real faces/real_5746.png,1
Real faces/real_6477.png,1
Fake faces/fake_4608.png,0
Real faces/real_6304.png,1
Fake faces/fake_2152.png,0
Fake faces/fake_3549.png,0
Real faces/real_9176.png,1
Real faces/real_9700.png,1
Real faces/real_4079.png,1
Fake faces/fake_4903.png,0
Fake faces/fake_7492.png,0
Real faces/real_2695.png,1
Fake faces/fake_2671.png,0
Fake faces/fake_7240.png,0
Fake faces/fake_1792.png,0
Real faces/real_8196.png,1
Fake faces/fake_8646.png,0
Fake faces/fake_7563.png,0
Real faces/real_4837.png,1
Real faces/real_3497.png,1
Real faces/real_5518.png,1
Fake faces/fake_8114.png,0
Fake faces/fake_7029.png,0
Real faces/real_7082.png,1
Real faces/real_6866.png,1
Fake faces/fake_288.png,0
Fake faces/fake_6370.png,0
Real faces/real_1607.png,1
Real faces/real_8725.png,1
Fake faces/fake_9312.png,0
Fake faces/fake_7885.png,0
Fake faces/fake_346.png,0
Real faces/real_1964.png,1
Fake faces/fake_4670.png,0
Real faces/real_5727.png,1
Real faces/real_7312.png,1
Fake faces/fake_7952.png,0
Fake faces/fake_7086.png,0
Fake faces/fake_905.png,0
Fake faces/fake_6406.png,0
Real faces/real_2318.png,1
Real faces/real_2852.png,1
Fake faces/fake_8904.png,0
Real faces/real_7139.png,1
Real faces/real_9496.png,1
Real faces/real_220.png,1
Real faces/real_2149.png,1
Real faces/real_8446.png,1
Fake faces/fake_6193.png,0
Real faces/real_8772.png,1
Fake faces/fake_1664.png,0
Fake faces/fake_184.png,0
Fake faces/fake_2896.png,0
Fake faces/fake_7959.png,0
Real faces/real_4771.png,1
Fake faces/fake_4545.png,0
Fake faces/fake_7943.png,0
Fake faces/fake_9537.png,0
Fake faces/fake_7472.png,0
Real faces/real_8550.png,1
Fake faces/fake_7660.png,0
Real faces/real_9217.png,1
Fake faces/fake_9437.png,0
Fake faces/fake_534.png,0
Real faces/real_1298.png,1
Real faces/real_174.png,1
Fake faces/fake_5005.png,0
Fake faces/fake_4354.png,0
Fake faces/fake_3152.png,0
Real faces/real_7873.png,1
Real faces/real_253.png,1
Real faces/real_1489.png,1
Fake faces/fake_8501.png,0
Fake faces/fake_8561.png,0
Real faces/real_8037.png,1
Real faces/real_2077.png,1
Fake faces/fake_9763.png,0
Real faces/real_9514.png,1
Real faces/real_368.png,1
Fake faces/fake_2342.png,0
Fake faces/fake_451.png,0
Fake faces/fake_749.png,0
Fake faces/fake_9849.png,0
Fake faces/fake_4097.png,0
Real faces/real_5420.png,1
Real faces/real_4118.png,1
Fake faces/fake_1360.png,0
Fake faces/fake_6518.png,0
Real faces/real_4108.png,1
Fake faces/fake_2547.png,0
Fake faces/fake_6176.png,0
Fake faces/fake_2147.png,0
Fake faces/fake_8063.png,0
Fake faces/fake_5759.png,0
Fake faces/fake_9998.png,0
Real faces/real_8479.png,1
Real faces/real_5762.png,1
Fake faces/fake_1900.png,0
Real faces/real_962.png,1
Fake faces/fake_3833.png,0
Real faces/real_857.png,1
Fake faces/fake_8390.png,0
Fake faces/fake_7288.png,0
Real faces/real_8284.png,1
Fake faces/fake_3681.png,0
Fake faces/fake_815.png,0
Fake faces/fake_367.png,0
Fake faces/fake_2052.png,0
Fake faces/fake_6242.png,0
Real faces/real_1958.png,1
Fake faces/fake_8815.png,0
Real faces/real_8496.png,1
Real faces/real_3738.png,1
Fake faces/fake_7394.png,0
Real faces/real_1689.png,1
Fake faces/fake_2591.png,0
Fake faces/fake_8594.png,0
Real faces/real_6002.png,1
Real faces/real_9821.png,1
Fake faces/fake_9912.png,0
Fake faces/fake_9063.png,0
Fake faces/fake_8607.png,0
Fake faces/fake_9038.png,0
Real faces/real_6706.png,1
Real faces/real_6273.png,1
Fake faces/fake_3807.png,0
Real faces/real_1835.png,1
Real faces/real_2092.png,1
Fake faces/fake_2603.png,0
Real faces/real_5309.png,1
Fake faces/fake_3363.png,0
Real faces/real_4528.png,1
Fake faces/fake_6792.png,0
Fake faces/fake_8146.png,0
Fake faces/fake_1628.png,0
Real faces/real_8900.png,1
Real faces/real_5064.png,1
Real faces/real_5373.png,1
Real faces/real_4882.png,1
Fake faces/fake_933.png,0
Real faces/real_6189.png,1
Real faces/real_3213.png,1
Fake faces/fake_7685.png,0
Fake faces/fake_5969.png,0
Fake faces/fake_2763.png,0
Fake faces/fake_783.png,0
Fake faces/fake_2679.png,0
Real faces/real_4424.png,1
Fake faces/fake_6612.png,0
Fake faces/fake_751.png,0
Fake faces/fake_5304.png,0
Fake faces/fake_6217.png,0
Fake faces/fake_3463.png,0
Fake faces/fake_4754.png,0
Real faces/real_6186.png,1
Real faces/real_372.png,1
Real faces/real_237.png,1
Real faces/real_6754.png,1
Fake faces/fake_8946.png,0
Fake faces/fake_5416.png,0
Fake faces/fake_8225.png,0
Fake faces/fake_7197.png,0
Fake faces/fake_4049.png,0
Real faces/real_6769.png,1
Real faces/real_2559.png,1
Real faces/real_6610.png,1
Real faces/real_1015.png,1
Fake faces/fake_1445.png,0
Fake faces/fake_8366.png,0
Real faces/real_4842.png,1
Fake faces/fake_7276.png,0
Fake faces/fake_8990.png,0
Real faces/real_1120.png,1
Real faces/real_6139.png,1
Real faces/real_3389.png,1
Real faces/real_3798.png,1
Real faces/real_9997.png,1
Real faces/real_427.png,1
Real faces/real_9615.png,1
Real faces/real_2665.png,1
Fake faces/fake_8899.png,0
Real faces/real_3365.png,1
Real faces/real_6774.png,1
Real faces/real_938.png,1
Real faces/real_5975.png,1
Fake faces/fake_453.png,0
Fake faces/fake_3988.png,0
Fake faces/fake_2949.png,0
Fake faces/fake_106.png,0
Fake faces/fake_3847.png,0
Fake faces/fake_6639.png,0
Fake faces/fake_7896.png,0
Real faces/real_9185.png,1
Fake faces/fake_589.png,0
Real faces/real_4572.png,1
Fake faces/fake_8006.png,0
Real faces/real_2716.png,1
Real faces/real_7405.png,1
Real faces/real_8494.png,1
Real faces/real_3121.png,1
Fake faces/fake_2887.png,0
Fake faces/fake_580.png,0
Fake faces/fake_3973.png,0
Fake faces/fake_5863.png,0
Fake faces/fake_95.png,0
Real faces/real_6753.png,1
Fake faces/fake_3030.png,0
Real faces/real_609.png,1
Real faces/real_105.png,1
Fake faces/fake_3967.png,0
Fake faces/fake_8817.png,0
Real faces/real_2729.png,1
Fake faces/fake_3935.png,0
Real faces/real_5612.png,1
Real faces/real_9703.png,1
Fake faces/fake_2907.png,0
Real faces/real_1600.png,1
Real faces/real_6179.png,1
Fake faces/fake_1783.png,0
Real faces/real_3314.png,1
Fake faces/fake_443.png,0
Fake faces/fake_3872.png,0
Real faces/real_7542.png,1
Real faces/real_9363.png,1
Real faces/real_8857.png,1
Real faces/real_3115.png,1
Real faces/real_3405.png,1
Real faces/real_9193.png,1
Real faces/real_9547.png,1
Real faces/real_2467.png,1
Fake faces/fake_9103.png,0
Fake faces/fake_7551.png,0
Real faces/real_2812.png,1
Fake faces/fake_2172.png,0
Real faces/real_355.png,1
Fake faces/fake_6014.png,0
Fake faces/fake_6898.png,0
Fake faces/fake_2734.png,0
Real faces/real_7645.png,1
Fake faces/fake_8843.png,0
Fake faces/fake_289.png,0
Real faces/real_1508.png,1
Fake faces/fake_8654.png,0
Real faces/real_5875.png,1
Fake faces/fake_4694.png,0
Fake faces/fake_4346.png,0
Fake faces/fake_4198.png,0
Fake faces/fake_3953.png,0
Fake faces/fake_3753.png,0
Real faces/real_7633.png,1
Real faces/real_971.png,1
Fake faces/fake_2830.png,0
Fake faces/fake_3395.png,0
Fake faces/fake_5294.png,0
Real faces/real_685.png,1
Real faces/real_8508.png,1
Real faces/real_2337.png,1
Real faces/real_2683.png,1
Fake faces/fake_3127.png,0
Fake faces/fake_849.png,0
Real faces/real_7565.png,1
Fake faces/fake_4706.png,0
Fake faces/fake_6753.png,0
Fake faces/fake_4275.png,0
Real faces/real_8165.png,1
Real faces/real_415.png,1
Real faces/real_8706.png,1
Real faces/real_7627.png,1
Fake faces/fake_2273.png,0
Fake faces/fake_1454.png,0
Real faces/real_9985.png,1
Real faces/real_1269.png,1
Fake faces/fake_4746.png,0
Real faces/real_3282.png,1
Fake faces/fake_377.png,0
Real faces/real_9696.png,1
Fake faces/fake_8574.png,0
Fake faces/fake_1912.png,0
Fake faces/fake_6854.png,0
Real faces/real_5760.png,1
Real faces/real_8864.png,1
Real faces/real_3241.png,1
Fake faces/fake_3329.png,0
Real faces/real_8291.png,1
Fake faces/fake_2771.png,0
Fake faces/fake_6832.png,0
Real faces/real_6483.png,1
Fake faces/fake_8358.png,0
Fake faces/fake_3013.png,0
Fake faces/fake_2597.png,0
Real faces/real_7994.png,1
Fake faces/fake_8283.png,0
Real faces/real_5781.png,1
Real faces/real_8681.png,1
Fake faces/fake_702.png,0
Fake faces/fake_918.png,0
Fake faces/fake_733.png,0
Real faces/real_5947.png,1
Real faces/real_6482.png,1
Fake faces/fake_6102.png,0
Real faces/real_9835.png,1
Fake faces/fake_5070.png,0
Fake faces/fake_6285.png,0
Fake faces/fake_9686.png,0
Real faces/real_3043.png,1
Real faces/real_3481.png,1
Real faces/real_9909.png,1
Real faces/real_1257.png,1
Real faces/real_339.png,1
Real faces/real_3739.png,1
Real faces/real_6983.png,1
Real faces/real_3267.png,1
Real faces/real_4015.png,1
Fake faces/fake_108.png,0
Fake faces/fake_5675.png,0
Real faces/real_1540.png,1
Fake faces/fake_7360.png,0
Real faces/real_6265.png,1
Real faces/real_2632.png,1
Real faces/real_6533.png,1
Real faces/real_5046.png,1
Real faces/real_6287.png,1
Fake faces/fake_2732.png,0
Real faces/real_5308.png,1
Fake faces/fake_1766.png,0
Fake faces/fake_9913.png,0
Real faces/real_598.png,1
Real faces/real_4625.png,1
Real faces/real_1310.png,1
Fake faces/fake_7287.png,0
Fake faces/fake_5748.png,0
Real faces/real_4329.png,1
Real faces/real_1168.png,1
Real faces/real_478.png,1
Real faces/real_3180.png,1
Fake faces/fake_5414.png,0
Fake faces/fake_903.png,0
Real faces/real_6008.png,1
Real faces/real_2440.png,1
Real faces/real_9084.png,1
Fake faces/fake_1535.png,0
Real faces/real_8989.png,1
Fake faces/fake_8559.png,0
Fake faces/fake_8892.png,0
Real faces/real_201.png,1
Fake faces/fake_607.png,0
Fake faces/fake_4113.png,0
Fake faces/fake_3663.png,0
Real faces/real_1318.png,1
Real faces/real_3232.png,1
Real faces/real_1247.png,1
Fake faces/fake_8529.png,0
Fake faces/fake_2780.png,0
Fake faces/fake_4344.png,0
Real faces/real_1537.png,1
Real faces/real_6762.png,1
Fake faces/fake_2277.png,0
Fake faces/fake_5165.png,0
Real faces/real_1684.png,1
Real faces/real_1494.png,1
Fake faces/fake_3459.png,0
Real faces/real_2196.png,1
Fake faces/fake_2926.png,0
Fake faces/fake_7718.png,0
Real faces/real_7769.png,1
Real faces/real_8350.png,1
Fake faces/fake_5697.png,0
Real faces/real_1768.png,1
Real faces/real_4929.png,1
Real faces/real_8499.png,1
Fake faces/fake_5726.png,0
Real faces/real_5818.png,1
Real faces/real_1897.png,1
Real faces/real_7898.png,1
Real faces/real_1149.png,1
Fake faces/fake_1585.png,0
Real faces/real_457.png,1
Fake faces/fake_5271.png,0
Fake faces/fake_8306.png,0
Real faces/real_7746.png,1
Real faces/real_8515.png,1
Fake faces/fake_7342.png,0
Fake faces/fake_3948.png,0
Fake faces/fake_7839.png,0
Real faces/real_7774.png,1
Real faces/real_1769.png,1
Fake faces/fake_4040.png,0
Real faces/real_6965.png,1
Real faces/real_9196.png,1
Fake faces/fake_9827.png,0
Fake faces/fake_5970.png,0
Fake faces/fake_545.png,0
Real faces/real_2074.png,1
Real faces/real_5409.png,1
Fake faces/fake_8624.png,0
Real faces/real_5193.png,1
Fake faces/fake_5205.png,0
Fake faces/fake_3413.png,0
Real faces/real_1707.png,1
Fake faces/fake_6673.png,0
Real faces/real_1388.png,1
Fake faces/fake_6289.png,0
Real faces/real_9884.png,1
Fake faces/fake_4076.png,0
Real faces/real_3824.png,1
Fake faces/fake_9244.png,0
Fake faces/fake_2160.png,0
Real faces/real_3641.png,1
Real faces/real_9936.png,1
Real faces/real_9121.png,1
Fake faces/fake_6000.png,0
Fake faces/fake_4061.png,0
Real faces/real_9342.png,1
Fake faces/fake_9271.png,0
Fake faces/fake_2184.png,0
Real faces/real_2357.png,1
Fake faces/fake_9098.png,0
Real faces/real_7922.png,1
Fake faces/fake_2413.png,0
Fake faces/fake_252.png,0
Real faces/real_3433.png,1
Fake faces/fake_2585.png,0
Real faces/real_7322.png,1
Real faces/real_9244.png,1
Real faces/real_1450.png,1
Real faces/real_5037.png,1
Fake faces/fake_2870.png,0
Fake faces/fake_9176.png,0
Real faces/real_8432.png,1
Fake faces/fake_6748.png,0
Fake faces/fake_2625.png,0
Fake faces/fake_1464.png,0
Fake faces/fake_2293.png,0
Real faces/real_9797.png,1
Real faces/real_9767.png,1
Real faces/real_5632.png,1
Fake faces/fake_5879.png,0
Real faces/real_3552.png,1
Real faces/real_6412.png,1
Fake faces/fake_9971.png,0
Fake faces/fake_9873.png,0
Real faces/real_7818.png,1
Fake faces/fake_1190.png,0
Real faces/real_1543.png,1
Fake faces/fake_2416.png,0
Fake faces/fake_1398.png,0
Real faces/real_4094.png,1
Real faces/real_4668.png,1
Fake faces/fake_6384.png,0
Fake faces/fake_9386.png,0
Real faces/real_2154.png,1
Fake faces/fake_618.png,0
Real faces/real_1691.png,1
Fake faces/fake_7799.png,0
Fake faces/fake_1488.png,0
Fake faces/fake_7789.png,0
Fake faces/fake_1888.png,0
Fake faces/fake_3540.png,0
Fake faces/fake_9479.png,0
Fake faces/fake_2777.png,0
Real faces/real_2858.png,1
Real faces/real_5303.png,1
Real faces/real_4188.png,1
Real faces/real_7797.png,1
Real faces/real_9053.png,1
Real faces/real_2904.png,1
Fake faces/fake_1990.png,0
Fake faces/fake_3900.png,0
Real faces/real_5280.png,1
Fake faces/fake_7526.png,0
Real faces/real_531.png,1
Fake faces/fake_7847.png,0
Fake faces/fake_689.png,0
Real faces/real_199.png,1
Fake faces/fake_1212.png,0
Fake faces/fake_1084.png,0
Real faces/real_6879.png,1
Fake faces/fake_5798.png,0
Real faces/real_5868.png,1
Real faces/real_6148.png,1
Real faces/real_9600.png,1
Real faces/real_4324.png,1
Real faces/real_7757.png,1
Fake faces/fake_2531.png,0
Real faces/real_6900.png,1
Fake faces/fake_964.png,0
Fake faces/fake_7213.png,0
Fake faces/fake_5990.png,0
Fake faces/fake_5940.png,0
Real faces/real_5827.png,1
Fake faces/fake_182.png,0
Real faces/real_4479.png,1
Fake faces/fake_2404.png,0
Fake faces/fake_6567.png,0
Fake faces/fake_7874.png,0
Real faces/real_4816.png,1
Real faces/real_539.png,1
Real faces/real_2624.png,1
Fake faces/fake_2737.png,0
Fake faces/fake_1864.png,0
Real faces/real_3991.png,1
Fake faces/fake_9900.png,0
Real faces/real_3032.png,1
Fake faces/fake_6806.png,0
Real faces/real_5691.png,1
Fake faces/fake_3874.png,0
Real faces/real_3721.png,1
Fake faces/fake_1954.png,0
Real faces/real_2354.png,1
Fake faces/fake_1301.png,0
Real faces/real_8366.png,1
Real faces/real_3650.png,1
Real faces/real_6646.png,1
Fake faces/fake_4320.png,0
Real faces/real_2526.png,1
Real faces/real_5338.png,1
Real faces/real_7180.png,1
Fake faces/fake_6804.png,0
Real faces/real_957.png,1
Real faces/real_3048.png,1
Real faces/real_377.png,1
Real faces/real_3670.png,1
Real faces/real_3567.png,1
Real faces/real_4137.png,1
